objid,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671125370339748,132.772921561826,11.875582132083,18.3211,16.24164,15.39181,15.06051,14.91573,0.01521699,0.003551748,0.003206146,0.003245284,0.004353162
1237671125370339749,132.766267228768,11.8735164274535,17.86344,16.33745,15.75321,15.51174,15.40307,0.01225181,0.003679193,0.003385499,0.003452806,0.005141771
1237671125370339750,132.761711982554,11.8819164843516,19.66835,17.28442,16.29617,15.92802,15.7586,0.03318785,0.004476265,0.003657661,0.003668876,0.005728372
1237671125370339751,132.765368132256,11.8849111475992,21.09444,18.32247,17.04572,16.5283,16.24514,0.08905461,0.006582709,0.004408078,0.004272524,0.007056051
1237671125370339752,132.758796579638,11.8757542656303,21.94685,19.36647,17.95565,17.09255,16.65743,0.1720734,0.01138938,0.006295109,0.005180116,0.008604407
1237671125370339753,132.752026033102,11.8792385272049,23.7896,21.83508,20.45128,19.13047,18.47087,0.7037126,0.06227192,0.02862073,0.01545782,0.02637414
1237671125370339756,132.773652606135,11.8740476956628,23.04209,23.01922,22.51813,21.35541,21.79325,0.4303458,0.1716096,0.1640918,0.08828465,0.3794892
1237671125370339757,132.757923070199,11.8784377610608,24.17963,24.83198,24.36006,22.23538,22.46166,0.835305,0.5401933,0.5833753,0.1917574,0.5245303
1237671125370339759,132.757960060032,11.871444326848,24.04082,25.54482,24.61176,22.16776,23.47081,0.8658728,0.5703802,0.7022372,0.1991486,0.5290228
1237671125370339761,132.768563532846,11.8773109462136,24.2817,23.9698,24.14818,23.84912,22.2051,0.8916801,0.3664502,0.5674719,0.6276194,0.4952039
1237671125370339764,132.737749199956,11.9474108417597,16.77917,15.28073,14.74193,14.57177,14.51478,0.007215247,0.003102643,0.002955464,0.003034694,0.003876798
1237671125370339765,132.735480401828,11.9459738849037,23.81305,24.55727,22.90218,21.63161,20.97006,0.7269806,0.505132,0.2269891,0.1187731,0.2090219
1237671125370339768,132.750709546376,11.9088965864995,15.26188,13.27665,12.67118,12.44788,13.05718,0.005081599,0.001678561,0.002086622,0.001341939,0.004685061
1237671125370339769,132.747625561609,11.9145395163464,17.69451,16.17339,15.5177,15.24163,15.12946,0.01105467,0.003429941,0.003183956,0.003215224,0.004540222
1237671125370339770,132.751711506351,11.9013335852672,20.4449,17.84704,16.69631,16.27533,16.05899,0.05640731,0.005400581,0.003969987,0.003988438,0.006491137
1237671125370339773,132.74649128682,11.9107558087823,25.28335,24.07723,23.04511,20.74167,19.57761,0.8447107,0.4319237,0.2858295,0.06379372,0.07266036
1237671125370339774,132.750627228032,11.9024970511426,24.38945,23.30206,22.45642,22.13836,20.66525,0.8726504,0.2119441,0.1524841,0.1814697,0.1573502
1237671125370339775,132.754839136476,11.9145759129199,24.39752,24.17195,22.45816,20.98392,20.16506,0.9039767,0.4119724,0.154914,0.06821943,0.1053537
1237671125370339776,132.755328533947,11.9071908055262,23.74554,23.31436,22.90268,22.32576,23.19678,0.6731625,0.2139423,0.222172,0.2137009,0.5252411
1237671125370339777,132.750022167746,11.9044551046835,24.41586,24.38431,23.78199,22.67636,22.56491,0.9023902,0.4578345,0.4389802,0.2861388,0.5573678
1237671125370339780,132.755380687215,11.9088869773663,25.16147,23.84462,24.2229,22.56201,22.11796,0.7835883,0.3333784,0.5754412,0.2627127,0.4749321
1237671125370339787,132.771801581612,11.8261213947776,15.20479,13.97563,13.60779,15.68892,13.47371,0.004149713,0.003014043,0.002932902,0.01287427,0.003504407
1237671125370339788,132.769735305628,11.8266313647771,18.10179,16.12393,15.38485,15.08944,14.95338,0.01366151,0.003619045,0.003266788,0.003305258,0.004492639
1237671125370339789,132.772575141286,11.8241366241361,21.02657,19.86382,19.49401,19.13296,19.37233,0.08518266,0.0233267,0.02020699,0.01746237,0.05239569
1237671125370339790,132.770746870782,11.8202274950085,24.87398,23.56892,22.0046,20.60021,19.86708,0.8987232,0.2596492,0.102825,0.04606947,0.07972524
1237671125370339791,132.767318533091,11.8272486812956,24.07685,25.26013,23.01281,22.31569,22.38267,0.8675447,0.5806476,0.256921,0.2126915,0.550732
1237671125370339792,132.775967313313,11.8282032547695,24.96465,24.24655,22.53649,23.80154,22.71314,0.8747749,0.4240549,0.1630878,0.5712803,0.5517495
1237671125370339799,132.746795727884,11.9435563593484,15.1235,15.05291,14.45063,13.12649,13.42806,0.004779037,0.009757564,0.009661008,0.002625256,0.004254627
1237671125370339800,132.749684756831,11.9443164031388,17.97298,16.08346,15.38422,15.1469,15.05982,0.01267597,0.003406163,0.003119996,0.003195154,0.004499283
1237671125370339802,132.747150449221,11.9472978472447,24.34519,25.02962,25.50498,22.25178,23.5042,1.002747,0.6359805,0.5920603,0.2260114,0.53496
1237671125370339825,132.756657593507,11.9378547136319,16.81513,15.25745,14.70168,14.52748,14.43763,0.007297555,0.003103378,0.002976225,0.003024894,0.003791275
1237671125370339826,132.757532749793,11.9350012817224,18.62018,17.4041,16.98747,16.82241,16.75336,0.01788137,0.004583842,0.004291818,0.00466729,0.009054518
1237671125370339829,132.760244426124,11.9228197997763,18.13778,16.19678,15.46564,15.22284,15.1084,0.01364684,0.003471801,0.003182408,0.003255907,0.004529737
1237671125370339843,132.784433188867,11.9055269641093,18.19085,16.96716,16.52452,16.34931,16.28394,0.01407859,0.004049037,0.003811662,0.004036612,0.007140388
1237671125370339848,132.784219762367,11.9266281995937,18.05613,16.17225,15.46079,15.21612,15.09252,0.01307635,0.003431543,0.003180203,0.003246492,0.004488428
1237671125370339851,132.782277521149,11.9418795418637,16.91616,15.79645,15.44789,15.32521,15.30396,0.007604867,0.003238289,0.003160156,0.003279668,0.004819293
1237671125370339854,132.788081486322,11.9500789830519,16.20482,14.83117,14.36134,14.21236,14.17544,0.005709195,0.002991142,0.002909055,0.002954399,0.003629306
1237671125370339855,132.784234224114,11.9509878813686,24.58046,21.15175,19.66434,18.56391,17.98924,0.8959818,0.03706707,0.01657571,0.01089759,0.01916591
1237671125370339858,132.786876785136,11.9648956164705,15.73238,14.48173,14.06562,13.94278,13.92829,0.004831974,0.00292913,0.002854139,0.002890565,0.003470733
1237671125370339859,132.789574939305,11.9627528018411,24.96961,24.42397,22.86829,21.51835,21.3727,0.9938136,0.562454,0.2624145,0.1267256,0.345712
1237671125370339866,132.790409357669,11.9871106795575,15.08902,15.18968,13.46972,14.71011,13.29338,0.004186957,0.0116815,0.002928174,0.01120988,0.003307543
1237671125370339867,132.790380455017,11.9859990453981,15.18151,13.96845,13.59363,17.74835,13.43894,0.004118538,0.002846126,0.002797816,0.02384916,0.003240079
1237671125370339868,132.783131594117,11.9814720406989,16.47797,15.04342,14.54167,14.37722,14.33006,0.006386854,0.003015262,0.002903613,0.002943471,0.003708739
1237671125370339872,132.794305039272,11.9815568507155,23.97077,22.27052,20.49628,19.2026,18.55776,0.7633493,0.09118493,0.03047348,0.01662504,0.02878625
1237671125370339873,132.780343051212,11.981172181451,24.65844,25.10869,23.93237,21.68298,20.96676,0.9002962,0.5787575,0.5052352,0.1270455,0.2117936
1237671125370339876,132.788943891934,11.9817069176372,25.11183,24.00382,23.00928,22.90856,22.4536,0.9266262,0.4258079,0.2897674,0.4101309,0.6408921
1237671125370339877,132.784964597607,11.9841433212119,24.52248,25.2737,23.15112,23.05965,22.90158,0.9856378,0.6314563,0.31587,0.447791,0.6362476
1237671125370339882,132.797111046736,11.9558752209802,18.03374,16.15454,15.44763,15.20804,15.09545,0.01295351,0.003416016,0.003171856,0.003211804,0.004476396
1237671125370339883,132.799108562658,11.9570506682294,25.135,23.5536,22.24034,21.55327,21.55679,0.854305,0.2807786,0.1385506,0.1192263,0.3493674
1237671125370339889,132.804088642026,11.95023123438,16.06688,14.72153,14.25583,14.10356,14.0714,0.005411899,0.002966829,0.002923435,0.002924931,0.003549174
1237671125370339892,132.808248533121,11.95948026448,17.1214,15.55358,14.98002,14.78777,14.71331,0.00835943,0.003149834,0.003037872,0.003050722,0.00401726
1237671125370339899,132.824881091416,11.8737773698674,20.55868,18.7373,18.06507,17.82788,17.76552,0.06011561,0.007936914,0.006521511,0.007001861,0.01605497
1237671125370339900,132.823942189824,11.8959085650511,24.55204,21.01327,19.54721,18.46156,17.92269,0.9034859,0.03320455,0.01509733,0.01001289,0.01788374
1237671125370339902,132.824709116639,11.8897391858608,25.19012,24.42355,24.3945,21.89266,22.55581,0.7854109,0.4714491,0.6013505,0.1398518,0.5291536
1237671125370339916,132.672753183651,11.8751812698158,21.07221,18.52177,17.21445,16.68286,16.40091,0.08415293,0.007121643,0.004655512,0.004471893,0.007549562
1237671125370339922,132.677257418721,11.8742177653066,19.84985,17.41032,16.38888,16.02073,15.84578,0.03616718,0.004648565,0.00375291,0.003768949,0.005870633
1237671125370339938,132.713041954472,11.7921709885847,22.10047,19.42553,17.97255,17.19766,16.79376,0.1967305,0.01144649,0.00625472,0.005459774,0.009239097
1237671125370339943,132.720500530517,11.7869707511763,21.91917,19.99927,19.44198,19.17735,19.07591,0.1694813,0.01610059,0.01391218,0.01594234,0.04190095
1237671125370339945,132.706652417845,11.8545039159797,19.59233,17.08297,15.94078,15.52253,15.30923,0.03129002,0.004246175,0.003461058,0.003475745,0.004836859
1237671125370339949,132.715740984988,11.8239658928294,21.57041,19.107,17.67189,16.76099,16.27168,0.1258168,0.009576639,0.005510729,0.004642343,0.007092386
1237671125370339951,132.71355099801,11.8359511707362,21.8322,19.17454,17.73742,16.94325,16.51714,0.1547982,0.009963258,0.005639057,0.004916684,0.007992012
1237671125370339956,132.717423878606,11.8396275286363,22.58483,19.33713,17.90539,16.3165,15.47729,0.2827013,0.01083525,0.006062807,0.004088755,0.005135632
1237671125370339958,132.713319402205,11.8658414324816,21.80034,19.20004,17.77413,17.10995,16.7603,0.1497404,0.01009026,0.005717833,0.00521231,0.009047654
1237671125370339961,132.707796887751,11.8942758685435,21.14902,18.73624,17.73378,17.36406,17.1782,0.09081722,0.007932929,0.00561945,0.005782709,0.01145452
1237671125370339962,132.705389635196,11.894347000623,23.05385,20.65401,19.30707,18.68556,18.35949,0.4072047,0.02498928,0.01277227,0.01164319,0.02454619
1237671125370339963,132.718097783843,11.864279489145,21.36375,20.01401,19.46868,19.24451,19.15921,0.1063723,0.01630073,0.01419316,0.01678979,0.04510113
1237671125370339971,132.72992063743,11.837975006575,21.7455,19.53752,18.6282,18.26825,18.08468,0.1447017,0.01220051,0.008603265,0.009027369,0.02023139
1237671125370339973,132.715177398727,11.9178781732286,20.93609,18.15698,16.92143,16.44774,16.19465,0.07801013,0.006081457,0.004219901,0.004143798,0.006835959
1237671125370339977,132.740358123776,11.8436699931691,25.52966,24.42911,22.23004,21.65957,22.32561,0.633307,0.4539239,0.1215005,0.1144782,0.4954576
1237671125370339982,132.737456766061,11.891806404295,23.60111,20.05618,18.56337,17.23796,16.53689,0.6217297,0.01689738,0.008335567,0.00545524,0.008068591
1237671125370339986,132.731863545931,11.9316814355781,21.33408,18.66737,17.32716,16.75245,16.42259,0.1050455,0.007682462,0.004806661,0.004555976,0.007627784
1237671125370339989,132.743286181457,11.898707108071,24.39781,20.41283,18.90545,17.84011,17.27398,0.9077424,0.02142468,0.01009821,0.007208328,0.01203495
1237671125370339990,132.741332624183,11.8990594344948,20.86371,18.87037,18.17675,17.94916,17.89211,0.07429254,0.008497839,0.006877059,0.007684633,0.01800215
1237671125370339997,132.757856773704,11.9445426450168,21.85851,19.91193,19.12765,18.82797,18.62496,0.1601996,0.01550093,0.011647,0.01291273,0.03037484
1237671125370339999,132.774542651559,11.8964983828743,21.91878,19.21438,17.7905,17.01066,16.58809,0.1659868,0.01017542,0.005756301,0.004984359,0.008272984
1237671125370340001,132.7765117673,11.9052112714423,21.75193,19.21898,17.74812,16.76336,16.21552,0.1467208,0.01022189,0.005653331,0.004570886,0.006913743
1237671125370340002,132.799007843787,11.8491911067916,21.30942,20.20883,19.85702,20.0841,19.5445,0.1040207,0.01849825,0.01831295,0.02977307,0.06004331
1237671125370340004,132.77176872916,11.966320248427,23.02441,19.85059,18.5033,17.71233,17.28378,0.4067417,0.01488693,0.008115073,0.006757512,0.0121836
1237671125370340007,132.779394200367,11.9769082227644,20.63178,17.92229,16.73091,16.24086,15.9467,0.06247569,0.005502527,0.003963049,0.003883946,0.006122461
1237671125370340016,132.79893776958,11.9261952888197,19.70481,18.12814,17.51975,17.29033,17.19736,0.0332642,0.005977138,0.005163247,0.005567659,0.01146922
1237671125370340021,132.795133098814,11.9527916657241,21.96532,19.53939,18.21652,17.65602,17.37839,0.1724762,0.01227804,0.007013076,0.006569592,0.01281617
1237671125370340025,132.829592976923,11.860508103218,20.96543,19.57418,19.07511,18.91819,18.75448,0.08060061,0.01256841,0.01131256,0.01265846,0.03226646
1237671125370340027,132.805247086033,11.9646195295076,19.91637,17.49766,16.44167,16.07354,15.87115,0.03849745,0.004711372,0.00371734,0.003716979,0.005922873
1237671125370340029,132.800967500253,11.9808784780839,22.9547,20.08144,18.62062,17.49267,16.89599,0.3835537,0.01716827,0.00866335,0.006081477,0.00971
1237671125370340043,132.698220529859,11.8225479380022,22.99964,20.41887,19.17752,18.6614,18.42252,0.3941235,0.02114293,0.01176896,0.01141852,0.02565221
1237671125370340044,132.700236592674,11.8219884713031,25.58722,21.70639,20.23416,19.28165,18.82945,0.6061516,0.05423895,0.02372092,0.01698978,0.0342849
1237671125370340050,132.70320664906,11.8598134543075,23.76913,20.72893,19.49074,18.91718,18.6778,0.6835506,0.02613593,0.01428673,0.01337299,0.03080923
1237671125370340055,132.737536207466,11.8515968409537,24.82024,21.19731,19.79951,18.88858,18.39289,0.8657689,0.03748113,0.01774556,0.01320383,0.0250968
1237671125370340058,132.732118012477,11.8881058002887,23.49099,21.09366,19.53898,18.4028,17.81102,0.5846595,0.03535959,0.01508635,0.009882628,0.01710746
1237671125370340064,132.74402657548,11.8810449827222,23.4193,20.59208,19.13942,17.95847,17.34552,0.5409823,0.0242365,0.01158302,0.007664848,0.01256341
1237671125370340075,132.758961002798,11.9487629203313,22.95415,20.43993,19.03079,18.04819,17.5227,0.3852085,0.02190531,0.01094395,0.008063932,0.01408522
1237671125370340077,132.755941488389,11.967760449167,23.37499,20.40106,19.16846,18.6181,18.34827,0.529179,0.02137581,0.01192818,0.01129022,0.02473577
1237671125370340078,132.771645163832,11.9217758471187,24.97871,20.90445,19.65272,19.08471,18.58837,0.8604614,0.0303623,0.0162378,0.01523507,0.02909933
1237671125370340080,132.767937115811,11.9766974267206,22.85925,20.52136,19.06397,18.09543,17.5962,0.3555798,0.02307269,0.01116337,0.008245182,0.01474625
1237671125370340090,132.71383701474,11.7977962856677,22.92577,21.44661,20.09693,18.8371,18.18938,0.3853919,0.04574488,0.02206209,0.01293262,0.02219169
1237671125370340091,132.695673246601,11.892571138467,22.76529,21.57193,20.04105,18.8517,18.23974,0.3316956,0.05022527,0.02115064,0.01310631,0.02289386
1237671125370340094,132.724460890312,11.915117555475,23.80607,21.95462,20.44836,18.77845,17.84697,0.6897835,0.06814742,0.02854398,0.01234055,0.01714404
1237671125370340097,132.729441819294,11.9544003217438,23.55392,21.32712,19.88981,18.71503,18.08051,0.5963963,0.04236179,0.01926078,0.01202365,0.02057699
1237671125370340099,132.741712505753,11.9063272372163,22.62754,21.52383,20.15352,18.84896,18.17382,0.2975479,0.04959475,0.02324828,0.01315004,0.02197146
1237671125370340100,132.741604689645,11.952230721892,24.29257,21.89989,20.45272,19.19023,18.51707,0.877008,0.06730489,0.02943913,0.01664221,0.02824708
1237671125370340101,132.751276606406,11.9210820935609,25.25334,21.96361,20.49064,19.10629,18.39747,0.7484215,0.06911354,0.02968693,0.01542217,0.02525362
1237671125370340102,132.75889202111,11.8951243437953,23.1781,21.54872,20.02778,19.00027,18.44605,0.4633721,0.04985211,0.02109613,0.01435299,0.0263781
1237671125370340103,132.768713647863,11.8837296184754,24.27493,21.83326,20.44935,19.13426,18.50668,0.8563846,0.06202063,0.02854051,0.01537783,0.02725144
1237671125370340108,132.696270566437,11.7913743101961,25.23776,25.30676,23.0635,21.62794,20.83688,0.7480087,0.5124228,0.2373833,0.1088737,0.1758843
1237671125370340116,132.675977929635,11.865642790911,21.4831,20.60848,20.4075,20.40744,20.13178,0.1159742,0.02385061,0.02707649,0.0405465,0.1003925
1237671125370340120,132.723031505498,11.8029681288644,26.29409,22.01399,20.589,19.5603,18.97954,0.354977,0.07103337,0.03160847,0.02096839,0.03900699
1237671125370340122,132.699678161391,11.9051151826587,21.17957,20.25521,20.0122,19.85137,19.90955,0.09256984,0.01893992,0.02051399,0.02640625,0.08344164
1237671125370340126,132.718823258549,11.868633002617,21.97764,21.34199,21.39385,21.32569,21.42287,0.1847213,0.04347456,0.06366085,0.09307797,0.3111642
1237671125370340127,132.719617348502,11.8697644627904,23.86032,24.19151,23.20322,22.17695,23.06911,0.7353222,0.4033614,0.2780801,0.1829134,0.5393775
1237671125370340133,132.745183916709,11.8606742166233,21.46801,20.42079,20.29013,20.30809,19.78939,0.1186551,0.02156495,0.02557006,0.03779079,0.07612663
1237671125370340137,132.776985048616,11.9419799112072,21.30663,20.34062,19.99966,19.81234,19.74888,0.1021985,0.0203475,0.02077555,0.02591466,0.07297809
1237671125370340138,132.778057436911,11.943225488575,24.27796,23.98546,22.86739,22.14702,22.41671,0.9026817,0.3870285,0.235086,0.1980269,0.5748722
1237671125370340140,132.791391500365,11.9263722649608,26.20392,24.50263,22.96405,21.15164,20.69411,0.4172458,0.5644845,0.2651674,0.08538424,0.1811022
1237671125370340162,132.679638544498,11.8662817062166,24.11041,23.06543,22.64861,22.32501,22.32983,0.8417334,0.1788697,0.1848075,0.2217255,0.5447004
1237671125370340168,132.695529721172,11.819545462493,23.34433,22.16717,21.00732,20.52433,20.22226,0.5278982,0.08080512,0.04399235,0.04504862,0.1097481
1237671125370340169,132.688644221222,11.8546070758801,24.07673,23.10066,21.56688,20.12228,19.41079,0.8054072,0.1764051,0.06977622,0.03277373,0.05604661
1237671125370340177,132.697807493911,11.8348319469434,24.67643,22.60182,21.27795,20.44503,19.98952,0.9078676,0.1180337,0.05566853,0.04265345,0.09158171
1237671125370340179,132.711564571447,11.7857189722821,25.89726,24.87703,22.28019,20.607,19.83997,0.5027414,0.55176,0.1293706,0.04795023,0.07869857
1237671125370340184,132.697064363868,11.8430862357056,24.00521,24.95915,24.9864,24.38278,20.62773,0.7662348,0.5349557,0.6001954,0.6643019,0.1510116
1237671125370340185,132.69582699646,11.8547208018321,24.93133,22.29817,20.89694,19.63666,19.04837,0.8450213,0.08894751,0.03996404,0.02227789,0.04129141
1237671125370340191,132.700321269929,11.8564032005524,25.12192,22.99352,22.48214,22.18295,22.14736,0.7888823,0.1574682,0.1496079,0.1822077,0.463587
1237671125370340198,132.704737384991,11.8486394212471,25.57492,23.0312,21.42956,20.06193,19.32095,0.6099947,0.167127,0.06237025,0.03102285,0.05170258
1237671125370340200,132.701407052546,11.8695107210019,22.92626,22.5323,21.21872,20.42656,19.90738,0.3973729,0.1166296,0.05581704,0.04440082,0.08901121
1237671125370340205,132.723701244233,11.7999226228206,26.39344,22.3262,20.63708,19.37732,18.73583,0.3306624,0.09357921,0.0332957,0.01866123,0.03281131
1237671125370340208,132.704663764832,11.8838645749891,22.89543,22.39918,21.93084,21.42512,20.97551,0.4105368,0.1099326,0.1078576,0.1094573,0.2325172
1237671125370340212,132.707597962284,11.8794365895637,23.99226,21.99673,20.56616,19.88898,19.60201,0.7978649,0.07261508,0.03212237,0.02809957,0.0674319
1237671125370340219,132.726074026707,11.8168435840293,23.44777,22.2293,21.85829,21.46464,21.23027,0.5587278,0.08328154,0.08740236,0.09557974,0.2438399
1237671125370340220,132.725887139023,11.8224059516512,23.52982,22.81957,22.27034,21.83898,21.47893,0.5765718,0.1356878,0.1241078,0.1328889,0.295445
1237671125370340221,132.733785182178,11.7982687859343,23.41575,22.31502,20.89213,19.51943,18.9097,0.5446519,0.09116881,0.03988777,0.02025186,0.03681514
1237671125370340222,132.705253934335,11.9164786066777,22.48625,21.33813,20.59655,20.2216,19.99864,0.2720396,0.04349796,0.03348475,0.03716793,0.09569472
1237671125370340228,132.713644344555,11.9099141725694,26.37968,22.36487,21.11504,19.87755,19.29119,0.3143411,0.09553557,0.04821019,0.02701528,0.05037008
1237671125370340229,132.71515642644,11.9112206647057,24.68792,22.1087,21.47241,21.05822,20.77742,0.882127,0.07684552,0.06480651,0.07086121,0.1741623
1237671125370340231,132.737883123741,11.8433218972958,25.08823,21.32024,19.91324,19.30738,19.01028,0.8317883,0.04113274,0.0192668,0.01755188,0.04015476
1237671125370340250,132.749885859578,11.8718695279412,24.08501,22.45262,21.89946,21.66288,21.72712,0.8080999,0.1028899,0.09310541,0.1163825,0.3603076
1237671125370340251,132.7600093537,11.8360593453045,22.88957,21.17412,19.90473,19.31402,19.01079,0.3751849,0.03712242,0.01925503,0.01739649,0.040147
1237671125370340256,132.750700197014,11.9244720131444,25.68214,22.64002,21.10546,20.06763,19.50395,0.5972256,0.1254969,0.04982233,0.03234877,0.06146049
1237671125370340260,132.782671900982,11.8164445057953,24.56931,22.42991,21.00964,20.12985,19.47678,0.9312923,0.1017038,0.04496713,0.0313166,0.05788085
1237671125370340263,132.764678730917,11.9055546525875,23.62496,21.84486,21.16226,20.79571,20.68725,0.6494033,0.06464323,0.05228077,0.05856459,0.1661647
1237671125370340266,132.767300333232,11.9284302825735,24.68186,21.9392,20.51898,19.91624,19.67228,0.8737096,0.06762221,0.0304153,0.0278419,0.06799325
1237671125370340270,132.76763091977,11.9586709789546,23.67791,22.21399,22.32131,22.23088,22.28237,0.6708179,0.08872031,0.1431232,0.2065108,0.5248856
1237671125370340271,132.76819617832,11.9567185985449,22.77641,22.55339,22.65123,21.69388,21.44485,0.3458813,0.1221635,0.1951608,0.1333875,0.3259811
1237671125370340274,132.780027349109,11.9159167529999,25.29001,22.22479,20.7205,19.75961,19.26034,0.7430158,0.08586591,0.0356504,0.02472178,0.04868264
1237671125370340275,132.779249144411,11.9148958356207,23.83569,21.86191,21.52534,21.32682,21.08808,0.7640553,0.06721565,0.07294298,0.0955283,0.2417374
1237671125370340276,132.778471332755,11.921858150402,25.5795,22.56017,21.78191,21.45547,21.33315,0.6726762,0.1227658,0.09271659,0.1080891,0.2977442
1237671125370340277,132.775070215661,11.9383141303667,23.98713,22.56153,21.07698,19.75527,19.0114,0.7711384,0.1145218,0.04779304,0.02482688,0.04046011
1237671125370340278,132.781902956661,11.9310118648047,24.17495,22.37961,21.49864,20.91066,21.03897,0.8166406,0.09741978,0.06748755,0.06258514,0.2143544
1237671125370340279,132.779212960283,11.9468892705764,23.93011,22.83805,21.3916,20.19451,19.60066,0.7310723,0.1433301,0.06176394,0.03482231,0.06448442
1237671125370340280,132.787161649882,11.9167744321407,23.24437,21.93221,20.43774,19.27149,18.63088,0.4855427,0.06893188,0.02911645,0.01744454,0.03038369
1237671125370340285,132.788506428117,11.9692047995693,23.28275,21.8393,20.41946,19.25384,18.55426,0.5605444,0.07009824,0.03143843,0.01873022,0.03143105
1237671125370340287,132.803127020927,11.9171842518864,24.4051,23.7637,21.94399,19.89526,18.9545,0.8794948,0.3085463,0.09897774,0.02742258,0.03817568
1237671125370340290,132.808911512746,11.9126404250639,25.1485,21.69351,21.28907,21.11288,20.7372,0.8032341,0.05620524,0.05716888,0.07459521,0.1678218
1237671125370340291,132.809486715735,11.9267842784644,23.61355,21.89043,20.48693,19.65547,19.24216,0.6263211,0.06529985,0.0298167,0.02282464,0.04776205
1237671125370340292,132.797840329757,11.9756309936402,24.37317,21.7673,20.83993,20.44871,20.05297,0.9689401,0.06553109,0.04375313,0.04797394,0.1065886
1237671125370340299,132.812408626909,11.9340517637543,24.34293,22.89391,21.44686,19.86095,19.0361,0.8805441,0.1550023,0.06667837,0.02738532,0.04168003
1237671125370340326,132.710440455765,11.8083435881889,25.85757,24.44018,22.55353,21.58266,20.84924,0.5551711,0.4989687,0.175453,0.1185024,0.2003282
1237671125370340328,132.701065493094,11.8494842221884,23.92186,23.06952,22.18393,22.15525,22.0669,0.7979251,0.1841351,0.1279283,0.1952659,0.4898385
1237671125370340330,132.699983561586,11.8654116752718,25.51764,23.90598,22.44921,20.70189,19.86493,0.6913,0.3569737,0.1592448,0.0555004,0.08613372
1237671125370340332,132.691918704627,11.9020326113033,24.40582,23.96659,22.6193,20.89097,19.97964,0.8709748,0.3465724,0.1723689,0.06181732,0.08946288
1237671125370340333,132.691141556963,11.9011441463554,23.99013,23.43581,23.33807,21.61643,22.09949,0.7867669,0.2362459,0.3168109,0.1167819,0.472646
1237671125370340345,132.715475920487,11.8803114420636,25.25554,24.09105,22.5716,21.1602,20.25626,0.7401429,0.3757509,0.1636499,0.07609271,0.1108833
1237671125370340346,132.714508565741,11.8883642007369,23.95082,23.65207,22.55333,21.86057,21.83278,0.754015,0.2776317,0.1632137,0.1417762,0.3961588
1237671125370340347,132.721613453565,11.8605096237938,23.59578,24.4272,22.22776,21.36262,20.67654,0.6624125,0.4979425,0.1328578,0.09805079,0.1742468
1237671125370340353,132.721103750395,11.9087466454134,23.87211,23.58534,22.63504,21.50104,21.02276,0.7475023,0.2739192,0.1826748,0.1082311,0.2210174
1237671125370340355,132.726008557409,11.902282040524,22.81992,23.06632,22.42625,21.99663,21.28153,0.356959,0.1805731,0.1562776,0.1689324,0.2770541
1237671125370340358,132.728703859421,11.9088011867503,23.01818,23.40983,22.54059,22.11623,21.9555,0.4050127,0.2296871,0.1621809,0.1774808,0.4227287
1237671125370340363,132.740929866649,11.8944980623329,26.46564,23.69974,22.32496,21.13876,20.38641,0.346305,0.3282152,0.153026,0.08533625,0.1426256
1237671125370340364,132.762440378313,11.823349566941,24.80505,25.23041,22.17436,20.79113,20.145,0.8950871,0.5419959,0.1159838,0.05348715,0.09816623
1237671125370340368,132.74891380366,11.9496378032564,25.82882,23.26025,22.28652,21.50263,21.4804,0.5659823,0.2200905,0.1422478,0.1120718,0.3350793
1237671125370340369,132.773069885982,11.8591464272085,24.53957,24.69089,22.58542,21.13039,20.34763,0.911649,0.5171767,0.1674845,0.07036585,0.1178702
1237671125370340371,132.776202977044,11.8727309224477,24.40422,23.43588,21.65285,20.32161,19.69662,0.8840634,0.2328155,0.07551295,0.03627536,0.06841736
1237671125370340372,132.775873803315,11.8920377691757,23.37239,23.48925,21.95967,20.26308,19.44609,0.5191922,0.2440262,0.0985344,0.03568059,0.05620326
1237671125370340373,132.762758813073,11.952957219657,25.53914,23.64314,21.74989,20.72737,19.99043,0.7062488,0.3082521,0.09175492,0.05936225,0.09901361
1237671125370340374,132.761971444328,11.960064727584,26.14261,23.30948,22.5042,22.27178,22.07727,0.4385182,0.2341971,0.1761088,0.2259518,0.5126968
1237671125370340383,132.805682433203,11.9282294894818,24.64939,23.68447,22.22455,20.61451,19.72356,0.9095862,0.2863776,0.1264676,0.04923675,0.07112314
1237671125370340385,132.805478404316,11.9557606023695,22.90417,23.62465,22.25902,21.21417,20.8341,0.4045452,0.304428,0.1450567,0.08988386,0.2023837
1237671125370340393,132.690851056158,11.8195029193489,24.53472,24.09721,22.69309,21.05921,20.18224,0.9183187,0.3845443,0.1864944,0.07155066,0.1084922
1237671125370340395,132.679508417842,11.8794398697098,24.60518,24.00495,22.99499,21.76274,22.08872,0.935774,0.3768939,0.2511897,0.1380101,0.4922345
1237671125370340396,132.701986492254,11.8071596999201,23.07904,25.9406,23.16218,21.93662,21.26614,0.4167989,0.4014542,0.2599674,0.1441811,0.2518255
1237671125370340399,132.68539516909,11.8948292935305,24.42523,24.88849,22.89394,21.70845,20.89192,0.8607968,0.5299195,0.2133492,0.1232999,0.1938379
